index,pred,Preal,Prev
2020-02-22 11:00:00,1102.0765,1083.83056640625,
2020-02-22 12:00:00,1089.1013,1087.323486328125,
2020-02-22 13:00:00,1086.8315,1087.323486328125,
2020-02-22 14:00:00,1084.6843,1102.6910400390625,
2020-02-22 15:00:00,1102.012,1106.765625,
2020-02-22 16:00:00,1098.046,1101.6658935546875,
2020-02-22 17:00:00,1074.8375,1085.4776611328125,
2020-02-22 18:00:00,1090.8647,1083.861328125,
2020-02-22 19:00:00,1319.6764,1246.9295654296875,
2020-02-22 20:00:00,1311.1239,1306.5146484375,
2020-02-22 21:00:00,1337.0741,1331.8831787109375,
2020-02-22 22:00:00,1362.4,1337.9732666015625,
2020-02-22 23:00:00,1348.6218,1370.9349365234375,
2020-02-23 00:00:00,1358.5585,1351.7705078125,
2020-02-23 01:00:00,1337.123,1314.416015625,
2020-02-23 02:00:00,1288.2701,1291.6881103515625,
2020-02-23 03:00:00,1266.7517,1269.65234375,
2020-02-23 04:00:00,1241.9994,1250.6966552734375,
2020-02-23 05:00:00,1223.7572,1230.2567138671875,
2020-02-23 06:00:00,1194.654,1171.8026123046875,
2020-02-23 07:00:00,1037.5233,971.0697021484376,
2020-02-23 08:00:00,971.3949,974.1510009765624,
2020-02-23 09:00:00,988.24603,991.9511108398438,
2020-02-23 10:00:00,1005.94867,998.5992431640624,
2020-02-23 11:00:00,1025.4641,1005.4144287109376,
2020-02-23 12:00:00,1012.91846,1008.9073486328124,
2020-02-23 13:00:00,1011.4596,1008.9073486328124,
2020-02-23 14:00:00,1008.20764,1025.5526123046875,
2020-02-23 15:00:00,1022.3248,1029.6273193359375,
2020-02-23 16:00:00,1019.9068,1026.94970703125,
2020-02-23 17:00:00,1001.98956,1013.8328247070312,
2020-02-23 18:00:00,1015.59863,1012.2164916992188,
2020-02-23 19:00:00,1240.7906,1195.2254638671875,
2020-02-23 20:00:00,1259.7933,1273.366943359375,
2020-02-23 21:00:00,1303.7986,1298.7354736328125,
2020-02-23 22:00:00,1327.9479,1304.8255615234375,
2020-02-23 23:00:00,1312.5734,1337.7872314453125,
2020-02-24 00:00:00,1317.3003,1332.8499755859375,
2020-02-24 01:00:00,1311.713,1312.3162841796875,
2020-02-24 02:00:00,1280.3711,1278.34375,
2020-02-24 03:00:00,1252.3043,1261.519775390625,
2020-02-24 04:00:00,1230.7544,1242.5640869140625,
2020-02-24 05:00:00,1211.2926,1222.97119140625,
2020-02-24 06:00:00,1168.3959,1165.3250732421875,
2020-02-24 07:00:00,987.2728,1092.146728515625,
2020-02-24 08:00:00,1077.2582,1109.12353515625,
2020-02-24 09:00:00,1116.3173,1149.739501953125,
2020-02-24 10:00:00,1145.8369,1161.1265869140625,
2020-02-24 11:00:00,1150.0157,1180.817138671875,
2020-02-24 12:00:00,1166.8163,1184.31005859375,
2020-02-24 13:00:00,1176.755,1184.31005859375,
2020-02-24 14:00:00,1184.8785,1198.315185546875,
2020-02-24 15:00:00,1204.6946,1202.3897705078125,
2020-02-24 16:00:00,1196.2294,1197.2900390625,
2020-02-24 17:00:00,1158.3927,1155.36474609375,
2020-02-24 18:00:00,1132.6204,1150.30712890625,
2020-02-24 19:00:00,1276.7218,1297.636474609375,
2020-02-24 20:00:00,1332.4094,1353.193603515625,
2020-02-24 21:00:00,1381.2106,1378.5621337890625,
2020-02-24 22:00:00,1403.1412,1384.6522216796875,
2020-02-24 23:00:00,1386.4423,1407.6107177734375,
2020-02-25 00:00:00,1380.2689,1378.8760986328125,
2020-02-25 01:00:00,1337.3478,1350.5875244140625,
2020-02-25 02:00:00,1314.0466,1316.614990234375,
2020-02-25 03:00:00,1282.589,1299.791015625,
2020-02-25 04:00:00,1266.6919,1280.8353271484375,
2020-02-25 05:00:00,1248.0485,1262.27587890625,
2020-02-25 06:00:00,1207.1044,1204.6297607421875,
2020-02-25 07:00:00,1086.9042,1109.81005859375,
2020-02-25 08:00:00,1124.736,1126.786865234375,
2020-02-25 09:00:00,1150.4886,1157.782958984375,
2020-02-25 10:00:00,1169.3722,1164.4310302734375,
2020-02-25 11:00:00,1173.238,1181.11181640625,
2020-02-25 12:00:00,1182.8829,1184.604736328125,
2020-02-25 13:00:00,1183.4315,1184.604736328125,
2020-02-25 14:00:00,1190.6205,1198.60986328125,
2020-02-25 15:00:00,1210.0515,1202.6844482421875,
2020-02-25 16:00:00,1200.5868,1197.584716796875,
2020-02-25 17:00:00,1169.8651,1155.659423828125,
2020-02-25 18:00:00,1156.6354,1148.8760986328125,
2020-02-25 19:00:00,1360.0089,1294.6796875,
2020-02-25 20:00:00,1342.5255,1350.23681640625,
2020-02-25 21:00:00,1385.2577,1375.6053466796875,
2020-02-25 22:00:00,1404.5105,1381.6954345703125,
2020-02-25 23:00:00,1389.5035,1404.6539306640625,
2020-02-26 00:00:00,1388.4818,1384.3388671875,
2020-02-26 01:00:00,1353.4414,1356.05029296875,
2020-02-26 02:00:00,1322.776,1322.0777587890625,
2020-02-26 03:00:00,1291.7983,1305.2537841796875,
2020-02-26 04:00:00,1273.3793,1286.298095703125,
2020-02-26 05:00:00,1254.9518,1267.7386474609375,
2020-02-26 06:00:00,1225.4376,1209.2845458984375,
2020-02-26 07:00:00,1100.3699,1117.4134521484375,
2020-02-26 08:00:00,1131.5026,1134.3902587890625,
2020-02-26 09:00:00,1155.8011,1158.864990234375,
2020-02-26 10:00:00,1170.5493,1165.5130615234375,
2020-02-26 11:00:00,1174.806,1182.19384765625,
2020-02-26 12:00:00,1184.2163,1185.686767578125,
2020-02-26 13:00:00,1185.3491,1185.686767578125,
2020-02-26 14:00:00,1192.3536,1199.69189453125,
2020-02-26 15:00:00,1210.861,1203.7664794921875,
2020-02-26 16:00:00,1201.94,1198.666748046875,
2020-02-26 17:00:00,1171.015,1156.741455078125,
2020-02-26 18:00:00,1157.3129,1151.5196533203125,
2020-02-26 19:00:00,1358.2128,1298.8017578125,
2020-02-26 20:00:00,1343.5328,1354.35888671875,
2020-02-26 21:00:00,1387.7073,1379.7274169921875,
2020-02-26 22:00:00,1407.8314,1385.8175048828125,
2020-02-26 23:00:00,1394.4017,1408.7760009765625,
2020-02-27 00:00:00,1392.8844,1385.671875,
2020-02-27 01:00:00,1355.9153,1357.38330078125,
2020-02-27 02:00:00,1324.5846,1323.4107666015625,
2020-02-27 03:00:00,1293.7115,1306.5867919921875,
2020-02-27 04:00:00,1275.1154,1287.631103515625,
2020-02-27 05:00:00,1256.7865,1269.0716552734375,
2020-02-27 06:00:00,1228.2704,1210.6175537109375,
2020-02-27 07:00:00,1105.2661,1118.7464599609375,
2020-02-27 08:00:00,1133.1139,1134.0771484375,
2020-02-27 09:00:00,1156.1635,1151.876953125,
2020-02-27 10:00:00,1165.5365,1158.5250244140625,
2020-02-27 11:00:00,1169.3524,1175.205810546875,
2020-02-27 12:00:00,1178.7004,1178.69873046875,
2020-02-27 13:00:00,1178.6226,1178.69873046875,
2020-02-27 14:00:00,1184.5214,1192.703857421875,
2020-02-27 15:00:00,1203.8026,1196.7784423828125,
2020-02-27 16:00:00,1195.0228,1191.6787109375,
2020-02-27 17:00:00,1163.021,1149.75341796875,
2020-02-27 18:00:00,1151.0815,1146.411376953125,
2020-02-27 19:00:00,1355.859,1293.6934814453125,
2020-02-27 20:00:00,1339.411,1349.2506103515625,
2020-02-27 21:00:00,1382.4564,1374.619140625,
2020-02-27 22:00:00,1403.2859,1380.709228515625,
2020-02-27 23:00:00,1390.1194,1403.667724609375,
2020-02-28 00:00:00,1389.3059,1385.4207763671875,
2020-02-28 01:00:00,1358.1613,1357.1322021484375,
2020-02-28 02:00:00,1324.3931,1323.15966796875,
2020-02-28 03:00:00,1293.7477,1306.335693359375,
2020-02-28 04:00:00,1274.3717,1287.3800048828125,
2020-02-28 05:00:00,1256.4336,1268.820556640625,
2020-02-28 06:00:00,1227.4867,1210.366455078125,
2020-02-28 07:00:00,1106.5547,1118.495361328125,
2020-02-28 08:00:00,1131.4658,1133.8260498046875,
2020-02-28 09:00:00,1154.2429,1151.6258544921875,
2020-02-28 10:00:00,1164.4624,1158.27392578125,
2020-02-28 11:00:00,1168.4172,1174.9547119140625,
2020-02-28 12:00:00,1177.7738,1178.4476318359375,
2020-02-28 13:00:00,1178.6696,1178.4476318359375,
2020-02-28 14:00:00,1185.6866,1192.4527587890625,
2020-02-28 15:00:00,1202.6836,1196.52734375,
2020-02-28 16:00:00,1193.7109,1190.5924072265625,
2020-02-28 17:00:00,1160.7184,1148.6671142578125,
2020-02-28 18:00:00,1148.9956,1145.3250732421875,
2020-02-28 19:00:00,1351.9088,1292.607177734375,
2020-02-28 20:00:00,1337.2333,1348.164306640625,
2020-02-28 21:00:00,1380.8794,1373.5328369140625,
2020-02-28 22:00:00,1401.9288,1379.6229248046875,
2020-02-28 23:00:00,1389.6149,1402.5814208984375,
2020-02-29 00:00:00,1388.4048,1375.3199462890625,
2020-02-29 01:00:00,1349.0938,1344.5550537109375,
2020-02-29 02:00:00,1313.8345,1310.58251953125,
2020-02-29 03:00:00,1282.9095,1291.364990234375,
2020-02-29 04:00:00,1262.1355,1272.4093017578125,
2020-02-29 05:00:00,1244.0344,1253.849853515625,
2020-02-29 06:00:00,1221.7816,1195.395751953125,
2020-02-29 07:00:00,1099.0896,1032.9627685546875,
2020-02-29 08:00:00,1063.3658,1043.430908203125,
2020-02-29 09:00:00,1083.5103,1061.230712890625,
2020-02-29 10:00:00,1091.1754,1067.8787841796875,
2020-02-29 11:00:00,1093.1034,1074.694091796875,
2020-02-29 12:00:00,1080.3997,1078.18701171875,
2020-02-29 13:00:00,1078.3203,1078.18701171875,
2020-02-29 14:00:00,1076.0784,1091.5576171875,
2020-02-29 15:00:00,1091.3922,1095.6322021484375,
2020-02-29 16:00:00,1087.3625,1089.697265625,
2020-02-29 17:00:00,1063.2134,1073.509033203125,
2020-02-29 18:00:00,1076.0559,1070.1669921875,
2020-02-29 19:00:00,1301.3563,1227.1412353515625,
2020-02-29 20:00:00,1291.3038,1286.726318359375,
2020-02-29 21:00:00,1318.2294,1312.0948486328125,
2020-02-29 22:00:00,1342.6168,1318.1849365234375,
2020-02-29 23:00:00,1331.0948,1351.1466064453125,
2020-03-01 00:00:00,1341.5516,1331.4024658203125,
2020-03-01 01:00:00,1319.1359,1293.2537841796875,
2020-03-01 02:00:00,1268.5194,1270.52587890625,
2020-03-01 03:00:00,1246.9794,1248.4901123046875,
2020-03-01 04:00:00,1222.1575,1226.672607421875,
2020-03-01 05:00:00,1201.6077,1206.232666015625,
2020-03-01 06:00:00,1178.9598,1146.357666015625,
2020-03-01 07:00:00,1021.9649,1041.0,1014.0
2020-03-01 08:00:00,1049.664,954.0,961.0
2020-03-01 09:00:00,963.1515,945.0,943.0
2020-03-01 10:00:00,954.5849,940.0,944.0
2020-03-01 11:00:00,955.7692,959.0,936.0
2020-03-01 12:00:00,971.0476,998.0,982.0
2020-03-01 13:00:00,995.10944,1002.0,992.0
2020-03-01 14:00:00,995.004,1021.0,992.0
2020-03-01 15:00:00,1012.1515,1041.0,1017.0
2020-03-01 16:00:00,1024.9663,1023.0,985.0
2020-03-01 17:00:00,997.84174,1023.0,927.0
2020-03-01 18:00:00,1013.8519,1040.0,969.0
2020-03-01 19:00:00,1193.5726,1173.5,1187.0
2020-03-01 20:00:00,1233.6576,1270.6,1297.0
2020-03-01 21:00:00,1299.4137,1325.3,1349.0
2020-03-01 22:00:00,1345.8997,1405.8000000000004,1415.0
2020-03-01 23:00:00,1410.5756,1441.3,1436.0
2020-03-02 00:00:00,1420.4745,1422.0,1399.0
2020-03-02 01:00:00,1385.4432,1381.1,1385.0
2020-03-02 02:00:00,1335.0607,1358.1999999999996,1316.0
2020-03-02 03:00:00,1315.6548,1320.0,1299.0
2020-03-02 04:00:00,1284.3677,1310.1,1277.0
2020-03-02 05:00:00,1272.5846,1280.0,1250.0
2020-03-02 06:00:00,1216.9141,1245.1999999999996,1236.0
2020-03-02 07:00:00,1101.5756,1032.4,1052.0
2020-03-02 08:00:00,1051.0334,1064.0,1097.2455555555557
2020-03-02 09:00:00,1096.7203,1142.6,1177.371111111111
2020-03-02 10:00:00,1155.951,1198.7,1210.92
2020-03-02 11:00:00,1196.8842,1222.0,1226.5677777777778
2020-03-02 12:00:00,1224.9976,1217.6,1226.2088888888886
2020-03-02 13:00:00,1222.3512,1241.0,1246.048888888889
2020-03-02 14:00:00,1246.0017,1264.58,1257.9211111111113
2020-03-02 15:00:00,1262.1337,1272.73,1260.5194444444444
2020-03-02 16:00:00,1270.4749,1220.3,1248.0794444444443
2020-03-02 17:00:00,1187.7576,1235.75,1194.64
2020-03-02 18:00:00,1180.2916,1145.0,1132.3266666666668
2020-03-02 19:00:00,1331.5374,1295.0,1323.1605555555557
2020-03-02 20:00:00,1347.8221,1300.0,1376.273333333333
2020-03-02 21:00:00,1358.6971,1375.0,1423.0311111111112
2020-03-02 22:00:00,1423.2372,1426.0,1472.411111111111
2020-03-02 23:00:00,1452.1548,1454.0,1485.0
2020-03-03 00:00:00,1445.0647,1447.0,1462.9755555555555
2020-03-03 01:00:00,1419.8383,1357.01904296875,
2020-03-03 02:00:00,1328.8822,1323.0465087890625,
2020-03-03 03:00:00,1296.0115,1306.2225341796875,
2020-03-03 04:00:00,1276.8153,1284.405029296875,
2020-03-03 05:00:00,1264.9193,1263.965087890625,
2020-03-03 06:00:00,1232.5455,1204.8980712890625,
2020-03-03 07:00:00,1070.1678,1117.5,1101.8898
2020-03-03 08:00:00,1110.6516,1138.01,1134.592222222222
2020-03-03 09:00:00,1171.9701,1200.6699999999996,1177.392222222222
2020-03-03 10:00:00,1210.222,1221.1799999999996,1208.0755555555556
2020-03-03 11:00:00,1227.0972,1198.1,1213.4922222222224
2020-03-03 12:00:00,1201.9254,1186.3200000000004,1219.0755555555552
2020-03-03 13:00:00,1188.5992,1198.82,1219.3199999999997
2020-03-03 14:00:00,1208.4689,1238.47,1247.658888888889
2020-03-03 15:00:00,1251.1969,1271.04,1284.8506874999996
2020-03-03 16:00:00,1268.026,1254.09,1262.5610624999997
2020-03-03 17:00:00,1237.4663,1145.66,1217.6309461666667
2020-03-03 18:00:00,1157.8851,1151.0301513671875,
2020-03-03 19:00:00,1361.1055,1306.0423583984375,
2020-03-03 20:00:00,1357.3346,1362.2047119140625,
2020-03-03 21:00:00,1406.9337,1387.5732421875,
2020-03-03 22:00:00,1422.7643,1393.663330078125,
2020-03-03 23:00:00,1407.6361,1416.621826171875,
2020-03-04 00:00:00,1405.1593,1402.68359375,
2020-03-04 01:00:00,1375.9211,1373.600830078125,
2020-03-04 02:00:00,1340.5045,1339.6282958984375,
2020-03-04 03:00:00,1307.1251,1322.8043212890625,
2020-03-04 04:00:00,1290.7555,1300.98681640625,
2020-03-04 05:00:00,1270.8262,1280.546875,
2020-03-04 06:00:00,1233.1151,1220.671875,
2020-03-04 07:00:00,1102.4025,1049.8,1086.302777777778
2020-03-04 08:00:00,1088.8293,1084.88,1130.2333333333331
2020-03-04 09:00:00,1124.6642,1125.36,1201.34
2020-03-04 10:00:00,1148.0844,1159.67,1220.8577777777778
2020-03-04 11:00:00,1173.9908,1186.9,1231.967777777778
2020-03-04 12:00:00,1182.6533,1233.8,1243.4666666666667
2020-03-04 13:00:00,1215.5457,1247.0,1239.5677777777778
2020-03-04 14:00:00,1256.1631,1251.9,1258.4166666666667
2020-03-04 15:00:00,1265.8751,1279.0,1291.3572222222224
2020-03-04 16:00:00,1263.2526,1291.2,1269.2361111111113
2020-03-04 17:00:00,1231.7303,1250.38,1231.9800000000002
2020-03-04 18:00:00,1211.3372,1169.6,1168.7777777777776
2020-03-04 19:00:00,1386.8092,1337.1999999999996,1329.6894444444445
2020-03-04 20:00:00,1383.6951,1372.2600000000002,1397.002222222222
2020-03-04 21:00:00,1415.8975,1429.9699999999998,1435.582222222222
2020-03-04 22:00:00,1466.6088,1487.9699999999998,1490.0
2020-03-04 23:00:00,1504.5769,1486.56,1513.0
2020-03-05 00:00:00,1481.5559,1498.12,1504.0
2020-03-05 01:00:00,1450.8025,1454.68,1471.810555555555
2020-03-05 02:00:00,1414.1722,1404.95,1427.17
2020-03-05 03:00:00,1370.1298,1410.12,1395.6805555555554
2020-03-05 04:00:00,1364.8699,1378.1399999999994,1345.0
2020-03-05 05:00:00,1345.655,1349.36,1320.0
2020-03-05 06:00:00,1307.2805,1313.4,1280.0
2020-03-05 07:00:00,1139.0573,1121.32,1106.0894444444448
2020-03-05 08:00:00,1139.8241,1135.2,1162.1077777777778
2020-03-05 09:00:00,1168.8197,1224.3,1220.968888888889
2020-03-05 10:00:00,1229.2872,1221.3,1246.625
2020-03-05 11:00:00,1235.3466,1233.7399999999998,1254.2405555555556
2020-03-05 12:00:00,1241.7148,1271.9199999999996,1257.3205555555555
2020-03-05 13:00:00,1259.6422,1267.39,1261.637222222222
2020-03-05 14:00:00,1269.8043,1238.3000000000004,1275.7322222222224
2020-03-05 15:00:00,1255.1268,1223.9,1289.4516666666668
2020-03-05 16:00:00,1238.0594,1208.65,1282.7200000000005
2020-03-05 17:00:00,1189.341,1171.77,1225.5283333333334
2020-03-05 18:00:00,1155.4099,1124.73,1177.812777777778
2020-03-05 19:00:00,1355.9491,1318.26,1351.671666666667
2020-03-05 20:00:00,1372.0532,1369.9599999999996,1406.7594444444449
2020-03-05 21:00:00,1414.9596,1430.2499999999998,1420.547222222223
2020-03-05 22:00:00,1466.1637,1440.0000000000002,1477.0116666666672
2020-03-05 23:00:00,1459.3762,1466.71,1505.200555555556
2020-03-06 00:00:00,1453.3639,1452.6999999999996,1496.7761111111115
2020-03-06 01:00:00,1426.6727,1396.4899999999998,1467.5616666666672
2020-03-06 02:00:00,1365.0736,1370.8200000000004,1440.1672222222228
2020-03-06 03:00:00,1339.8169,1333.1200000000003,1413.5661111111117
2020-03-06 04:00:00,1302.6229,1327.0299999999995,1371.450555555556
2020-03-06 05:00:00,1295.6857,1294.5,1351.9894444444446
2020-03-06 06:00:00,1282.9883,1258.4,1329.5427777777784
2020-03-06 07:00:00,1098.9445,1040.3000000000004,1122.1494444444447
2020-03-06 08:00:00,1080.873,1082.0,1117.5788888888887
2020-03-06 09:00:00,1130.0951,1127.9,1186.2288888888886
2020-03-06 10:00:00,1151.7937,1162.71,1206.8933333333332
2020-03-06 11:00:00,1183.2938,1181.46,1218.5433333333333
2020-03-06 12:00:00,1185.2863,1175.6799999999996,1204.85
2020-03-06 13:00:00,1175.0846,1173.75,1183.2233333333334
2020-03-06 14:00:00,1176.5299,1180.88,1203.513333333333
2020-03-06 15:00:00,1188.1771,1218.67,1205.6616666666666
2020-03-06 16:00:00,1213.5613,1206.8,1209.0655555555556
2020-03-06 17:00:00,1159.1298,1180.0,1177.122777777778
2020-03-06 18:00:00,1147.996,1133.0199999999998,1143.0344444444445
2020-03-06 19:00:00,1360.0758,1279.1999999999996,1320.1061111111112
2020-03-06 20:00:00,1344.064,1388.99,1370.532222222222
2020-03-06 21:00:00,1421.7017,1385.9500000000005,1418.8694444444443
2020-03-06 22:00:00,1427.3824,1433.34,1455.7883333333334
2020-03-06 23:00:00,1448.2751,1471.2600000000002,1485.035
2020-03-07 00:00:00,1451.6187,1460.4,1475.5855555555554
2020-03-07 01:00:00,1428.5452,1413.98,1437.2933333333335
2020-03-07 02:00:00,1379.346,1387.43,1414.473888888889
2020-03-07 03:00:00,1354.233,1355.87,1376.4066666666663
2020-03-07 04:00:00,1317.9592,1335.8300000000004,1358.013888888889
2020-03-07 05:00:00,1304.013,1321.86,1331.8094444444444
2020-03-07 06:00:00,1276.4655,1256.5,1283.3727777777776
2020-03-07 07:00:00,1086.0018,1017.8,1101.0
2020-03-07 08:00:00,1020.874,995.39,1036.928175733333
2020-03-07 09:00:00,1003.32886,1007.2000000000004,1028.0999483333335
2020-03-07 10:00:00,1015.5873,1045.91,1060.6403015
2020-03-07 11:00:00,1067.4381,1064.34,1078.1906666666664
2020-03-07 12:00:00,1073.0374,1090.88,1068.1470799999995
2020-03-07 13:00:00,1083.9938,1080.33,1063.0857093999996
2020-03-07 14:00:00,1077.4979,1094.6,1046.7883423333333
2020-03-07 15:00:00,1089.6595,1101.4199999999996,1048.3186513333333
2020-03-07 16:00:00,1092.0005,1109.54,1038.4335166666667
2020-03-07 17:00:00,1079.4923,1077.59,1010.576
2020-03-07 18:00:00,1060.59,1029.0,1002.7323506666668
2020-03-07 19:00:00,1282.8073,1288.0,1237.0686467715266
2020-03-07 20:00:00,1348.3131,1350.0,1343.0466666666666
2020-03-07 21:00:00,1390.3257,1409.0,1393.2416666666668
2020-03-07 22:00:00,1443.4136,1440.4,1418.6083333333331
2020-03-07 23:00:00,1449.9454,1462.6,1456.5583333333334
2020-03-08 00:00:00,1437.0868,1482.1,1464.35
2020-03-08 01:00:00,1443.8398,1448.5800000000004,1428.0850000000007
2020-03-08 02:00:00,1406.7076,1406.63,1390.496666666667
2020-03-08 03:00:00,1374.0133,1377.9999999999998,1358.2133333333334
2020-03-08 04:00:00,1340.9913,1340.62,1344.2066666666672
2020-03-08 05:00:00,1301.957,1320.62,1303.8700000000003
2020-03-08 06:00:00,1269.8959,1252.22,1252.2583333333334
2020-03-08 07:00:00,1033.1879,1053.32,1043.6983333333335
2020-03-08 08:00:00,1049.8661,962.69,959.0
2020-03-08 09:00:00,937.856,955.37,945.4633333333336
2020-03-08 10:00:00,931.2069,954.53,945.0816666666668
2020-03-08 11:00:00,949.93823,952.48,950.615
2020-03-08 12:00:00,954.7987,968.44,987.745
2020-03-08 13:00:00,977.28784,996.2,1004.50816685
2020-03-08 14:00:00,999.66077,1019.1,1009.965
2020-03-08 15:00:00,1009.2722,999.4,1040.1231805
2020-03-08 16:00:00,989.11255,1027.9,1011.175078125
2020-03-08 17:00:00,994.36993,1018.82,963.4687113333332
2020-03-08 18:00:00,1015.2996,1011.12,1018.5250551
2020-03-08 19:00:00,1256.9059,1198.4500000000005,1179.5911947999998
2020-03-08 20:00:00,1289.7925,1295.4,1258.7577199999996
2020-03-08 21:00:00,1355.8557,1366.41,1330.773668
2020-03-08 22:00:00,1415.3527,1431.3100000000004,1410.0
2020-03-08 23:00:00,1447.7216,1456.62,1408.0
2020-03-09 00:00:00,1445.3197,1450.37,1390.0
2020-03-09 01:00:00,1424.8588,1409.37,1363.9989012433332
2020-03-09 02:00:00,1369.8558,1367.11,1325.0
2020-03-09 03:00:00,1339.4183,1357.2799999999995,1310.1075343333332
2020-03-09 04:00:00,1327.9258,1321.45,1273.63025791
2020-03-09 05:00:00,1289.5033,1307.22,1256.7126
2020-03-09 06:00:00,1268.322,1267.1999999999996,1238.0
2020-03-09 07:00:00,1094.9241,1076.1600000000003,1073.7454253
2020-03-09 08:00:00,1092.104,1115.65,1105.5594444444444
2020-03-09 09:00:00,1154.1787,1188.35,1186.146111111111
2020-03-09 10:00:00,1203.6552,1250.37,1220.36
2020-03-09 11:00:00,1244.2399,1268.6,1239.812222222222
2020-03-09 12:00:00,1262.2227,1269.69,1246.2966666666666
2020-03-09 13:00:00,1264.9933,1284.1599999999996,1265.2627777777775
2020-03-09 14:00:00,1282.6532,1278.32,1277.0883333333334
2020-03-09 15:00:00,1289.2098,1318.9,1284.3655555555556
2020-03-09 16:00:00,1313.9886,1262.3,1262.452222222222
2020-03-09 17:00:00,1230.3036,1212.0,1222.540555555555
2020-03-09 18:00:00,1165.6371,1162.6,1153.2494444444442
2020-03-09 19:00:00,1365.226,1367.5,1335.943333333333
2020-03-09 20:00:00,1414.8486,1410.1999999999996,1368.322222222222
2020-03-09 21:00:00,1454.6769,1435.4999999999998,1433.4327777777771
2020-03-09 22:00:00,1475.1838,1412.8,1475.918888888889
2020-03-09 23:00:00,1426.4963,1412.6999999999996,1484.2305555555554
2020-03-10 00:00:00,1406.1619,1392.9,1476.3855555555554
2020-03-10 01:00:00,1363.7894,1370.110107421875,
2020-03-10 02:00:00,1340.6698,1336.1375732421875,
2020-03-10 03:00:00,1310.923,1319.3135986328125,
2020-03-10 04:00:00,1289.4995,1297.8756103515625,
2020-03-10 05:00:00,1283.0135,1277.4356689453125,
2020-03-10 06:00:00,1261.9857,1217.751708984375,
2020-03-10 07:00:00,1075.4036,964.6,1118.3155555555554
2020-03-10 08:00:00,1006.75995,1074.4,1136.9983333333334
2020-03-10 09:00:00,1120.4756,1108.56,1190.8694444444443
2020-03-10 10:00:00,1135.0897,1156.22,1212.6022222222225
2020-03-10 11:00:00,1173.6791,1186.22,1209.4144444444444
2020-03-10 12:00:00,1182.1226,1213.2,1218.4077777777777
2020-03-10 13:00:00,1199.7816,1223.27,1222.447222222222
2020-03-10 14:00:00,1237.4069,1254.89,1244.2294444444444
2020-03-10 15:00:00,1267.8774,1265.6,1279.38825
2020-03-10 16:00:00,1255.575,1281.63,1263.62025
2020-03-10 17:00:00,1223.9736,1196.15,1189.4961955833337
2020-03-10 18:00:00,1167.6665,1174.0,1139.7316666666668
2020-03-10 19:00:00,1407.4326,1322.6,1327.1166666666668
2020-03-10 20:00:00,1384.6322,1372.5,1373.8244444444445
2020-03-10 21:00:00,1411.9667,1422.5,1414.155
2020-03-10 22:00:00,1462.8983,1459.0,1449.8944444444446
2020-03-10 23:00:00,1470.1735,1467.0,1458.0
2020-03-11 00:00:00,1457.368,1453.0,1452.907777777778
2020-03-11 01:00:00,1414.0874,1439.43,1420.709444444445
2020-03-11 02:00:00,1399.6935,1417.8000000000004,1389.9100000000003
2020-03-11 03:00:00,1377.9191,1381.7,1363.8655555555558
2020-03-11 04:00:00,1343.6831,1335.1999999999996,1341.992777777778
2020-03-11 05:00:00,1310.1334,1318.6,1307.9711111111114
2020-03-11 06:00:00,1250.6565,1309.2,1258.0
2020-03-11 07:00:00,1116.2665,1065.22,1064.8422222222223
2020-03-11 08:00:00,1093.9194,1108.99,1098.4394444444445
2020-03-11 09:00:00,1144.2445,1156.17,1163.1505555555557
2020-03-11 10:00:00,1176.7098,1156.13,1186.45
2020-03-11 11:00:00,1178.8868,1151.6799999999996,1203.3322222222223
2020-03-11 12:00:00,1162.9379,1186.65,1234.0633333333333
2020-03-11 13:00:00,1178.5065,1182.9300000000003,1235.036111111111
2020-03-11 14:00:00,1185.9043,1220.34,1240.957222222222
2020-03-11 15:00:00,1222.9863,1241.09,1267.0444444444445
2020-03-11 16:00:00,1240.0304,1200.37,1261.0499999999995
2020-03-11 17:00:00,1163.3402,1176.9,1222.148333333333
2020-03-11 18:00:00,1142.2007,1127.0700000000004,1149.447222222222
2020-03-11 19:00:00,1352.3413,1283.5700000000004,1321.6966666666665
2020-03-11 20:00:00,1342.4893,1391.35,1372.9177777777777
2020-03-11 21:00:00,1421.4055,1404.2600000000002,1426.209444444444
2020-03-11 22:00:00,1441.2484,1434.27,1474.662222222222
2020-03-11 23:00:00,1450.9861,1444.38,1484.6705555555554
2020-03-12 00:00:00,1440.8115,1443.83,1485.0455555555554
2020-03-12 01:00:00,1427.547,1405.35,1441.0427777777777
2020-03-12 02:00:00,1376.8855,1399.38,1397.5288888888888
2020-03-12 03:00:00,1363.615,1377.37,1378.087777777777
2020-03-12 04:00:00,1338.944,1357.67,1310.3261111111103
2020-03-12 05:00:00,1321.7388,1305.14,1314.9911111111107
2020-03-12 06:00:00,1276.3735,1267.85,1294.414444444444
2020-03-12 07:00:00,1109.4738,1019.0400000000004,1087.273333333333
2020-03-12 08:00:00,1024.2441,1130.2199999999998,1138.1422222222222
2020-03-12 09:00:00,1155.2388,1183.6699999999996,1203.871111111111
2020-03-12 10:00:00,1191.0642,1218.31,1220.7283333333332
2020-03-12 11:00:00,1220.0277,1236.1999999999996,1237.3733333333332
2020-03-12 12:00:00,1235.0613,1248.13,1261.3077777777776
2020-03-12 13:00:00,1239.3501,1224.1,1262.395
